id,cid,usn,ease,ivl,lastIvl,factor,time,type
1649161336398,1623689276325,252,3,8,4,2000,2688,1
1649161339468,1623689276313,252,1,-600,1,2100,3068,1
1649161343898,1623689276380,252,3,3,-60,2500,4429,0
1649161346117,1623689276370,252,3,6,3,2500,2218,1
1649161349092,1623689276376,252,2,2,1,2350,2974,1
1649161373338,1623689276363,252,3,4,1,1900,24244,1
1649161387568,1623689222673,252,1,-600,7,1300,14229,1
1649161390663,1623689222722,252,2,65,54,2350,3094,1
1649161395072,1623689276315,252,3,12,6,2400,4409,1
1649161398322,1623689222711,252,3,149,61,2500,3248,1
1649161401185,1623689276189,252,3,4,1,2300,2861,1
1649161403737,1623689276381,252,3,3,-60,2500,2550,0
1649161416786,1623689276255,252,3,33,14,2100,13048,1
1649161419346,1623689276362,252,3,12,4,2500,2558,1
1649161433747,1623689276188,252,3,11,6,1900,14400,1
1649161437288,1623689222474,252,1,-600,6,1300,3540,1
1649161439963,1623689222694,252,1,-600,14,1300,2674,1
1649161445586,1623689276310,252,1,-600,9,2100,5622,1
1649161452114,1623689276276,252,3,9,5,2300,6527,1
1649161454832,1623689276359,252,3,13,5,2500,2717,1
1649161459508,1623689276382,252,3,4,-60,2500,4675,0
1649161463977,1623689276157,252,2,15,11,1300,4468,1
1649161466290,1623689276313,252,2,1,-600,2100,2312,2
1649161469025,1623689222673,252,2,1,-600,1300,2734,2
1649161471908,1623689222474,252,2,1,-600,1300,2881,2
1649161474283,1623689222694,252,2,1,-600,1300,2373,2
1649161476607,1623689276310,252,2,1,-600,2100,2323,2
1649161501743,1599743800175,252,2,-600,-60,0,6688,0
1649161505023,1599743800132,252,3,2,1,1500,3248,1
1649161507455,1599743799973,252,3,3,1,1900,2430,1
1649161509875,1599743799953,252,3,73,33,2100,2418,1
1649161511482,1599743800119,252,3,30,11,2500,1605,1
1649161525833,1599743800176,252,3,5,-60,2500,14350,0
1649161529186,1599601956088,252,3,24,18,1600,3352,1
1649161531488,1599743800164,252,3,2,1,2300,2301,1
1649161533357,1599743800055,252,3,3,1,2300,1867,1
1649161538085,1599743799998,252,2,2,1,1550,4727,1
1649161545396,1599743800177,252,2,-600,-60,0,7309,0
1649161548738,1599601956143,252,1,-600,20,1300,3341,1
1649161658918,1599743800160,252,1,-600,5,2300,110179,1
1649161663398,1599743800167,252,2,3,1,2150,4479,1
1649161665879,1599601956370,252,3,142,51,2800,2479,1
1649161668378,1599743800178,252,3,4,-60,2500,2498,0
1649161670663,1599743800133,252,3,21,9,2500,2283,1
1649161673066,1599743800151,252,3,3,2,2300,2402,1
1649161676996,1599743800153,252,3,3,2,2300,3929,1
1649161679576,1599743800130,252,3,24,9,2500,2578,1
1649161682392,1599743800095,252,3,4,2,2300,2815,1
1649161690445,1599743800163,252,3,8,4,2500,8052,1
1649161696088,1599601956143,252,2,1,-600,1300,5641,2
1649161702718,1599743800175,252,2,1,-600,2500,6628,0
1649161705533,1599743800177,252,2,1,-600,2500,2814,0
1649161709962,1599743800160,252,2,1,-600,2300,4427,2
1649161821968,1619526171641,252,1,-600,71,1300,97176,1
1649161830558,1619526171641,252,2,1,-600,1300,8561,2
1649161873331,1612874966539,252,1,-600,29,1300,37773,1
1649161916425,1644457911164,252,3,18,4,2100,43092,1
1649161946716,1613379684182,252,3,72,41,1500,30290,1
1649162021348,1615376549786,252,1,-600,150,1950,74631,1
1649162107715,1613386595743,252,1,-600,181,1750,15050,1
1649162117464,1615197348503,252,3,25,15,1300,9747,1
1649162126577,1613382213745,252,3,676,248,2650,9112,1
1649162144321,1647364888042,252,3,24,5,2500,17715,1
1649162158753,1613381600641,252,2,63,53,2000,14431,1
1649162280554,1614255388047,252,3,8,5,1300,120000,1
1649162309507,1614344865580,252,3,317,144,2200,28952,1
1649162326397,1611652581482,252,3,620,254,2500,16888,1
1649162356683,1613556345220,252,3,10,3,1300,30285,1
1649162380392,1648822201353,252,2,-600,-60,0,4177,0
1649162402953,1611924126047,252,3,213,125,1650,22559,1
1649162417888,1613472667938,252,3,618,243,2500,14931,1
1649162431308,1611606604660,252,3,57,23,2100,13419,1
1649162446858,1645713437229,252,3,44,14,2500,7093,1
1649162449597,1642247200167,252,3,149,52,2800,2737,1
1649162519108,1645712242786,252,1,-600,7,2100,60000,1
1649162642610,1634913686928,252,3,4,1,1450,60000,1
1649162699799,1645003893672,252,1,-600,1,1900,57188,1
1649162721073,1644848307832,252,3,65,23,2500,21272,1
1649162778550,1646048676691,252,1,-600,1,2300,57476,1
1649162789361,1643196107006,252,2,36,25,2200,10783,1
1649162965056,1638890803275,252,3,3,1,1350,9591,1
1649162995572,1636752924938,252,3,138,62,2150,30514,1
1649163010842,1643123556896,252,3,94,33,2500,15269,1
1649163036588,1645713437226,252,3,43,13,2500,25744,1
1649163144549,1643809941836,252,3,68,25,2500,60000,1
1649163170132,1645712242786,252,2,1,-600,2100,25556,2
1649163183693,1644458201854,252,3,28,9,2300,6610,1
1649163190121,1644848541970,252,3,61,22,2500,6426,1
1649163268644,1642521648469,252,3,105,39,2500,60000,1
1649163350852,1645003893673,252,3,40,16,2300,60000,1
1649163388421,1645003893672,252,2,1,-600,1900,37568,2
1649163420737,1646048676691,252,2,1,-600,2300,32314,2
1649163593968,1637765311775,252,3,46,24,1700,60000,1
1649163658408,1643810145788,252,3,76,28,2500,60000,1
1649163754960,1637920950363,252,3,197,77,2500,60000,1
1649163758625,1645714754143,252,3,43,17,2500,3664,1
1649163772156,1644848712644,252,1,-600,11,2100,13530,1
1649163804459,1645713687020,252,3,7,1,2150,32302,1
1649163831311,1645713437227,252,2,10,9,2200,26850,1
1649163842238,1646049149222,252,3,4,-60,2500,10926,0
1649163872153,1624919231313,252,3,212,83,2550,3944,1
1649163879904,1644874322318,252,3,19,4,2300,4473,1
1649163916008,1642324239086,252,3,18,4,1900,36102,1
1649163923291,1611526082377,252,3,17,5,1950,7256,1
1649163967060,1623516650458,252,3,19,3,2150,43768,1
1649163984413,1642323726535,252,3,15,4,1550,17352,1
1649163990995,1644874426171,252,2,15,14,2200,6581,1
1649164001030,1644874360060,252,1,-600,7,2100,10034,1
1649164066172,1623517317085,252,2,15,13,2350,65140,1
1649164086982,1611524592824,252,3,579,248,2350,20809,1
1649164104631,1644970570591,252,2,1,-600,1600,9594,2
1649164134428,1644969591574,252,2,1,-600,1600,29796,2
1649164140818,1648592113108,252,3,10,4,2500,6388,1
1649164145458,1645662370846,252,3,3,1,2300,4639,1
1649164153250,1643933098012,252,3,34,16,2100,7791,1
1649164173792,1648592373243,252,3,5,-60,2500,1877,0
1649164181827,1645529161429,252,2,21,19,2350,8033,1
1649164186181,1648592373244,252,2,-600,-60,0,4353,0
1649285983015,1623689276256,254,3,53,22,2500,2332,1
1649285985108,1623689276320,254,3,25,11,2500,2089,1
1649285987780,1623689276313,254,3,4,1,2100,2670,1
1649285989830,1623689276366,254,3,10,5,2500,2047,1
1649285996194,1623689276365,254,3,12,5,2500,6361,1
1649285999999,1623689276367,254,3,11,4,2500,3803,1
1649286002436,1623689222694,254,2,2,1,1300,2436,1
1649286117261,1623689276383,254,3,5,-60,2500,114824,0
1649286118701,1623689276354,254,3,13,5,2500,1437,1
1649286122529,1623689222732,254,3,142,59,2500,3827,1
1649286124709,1623689222651,254,3,189,72,2500,2177,1
1649286126331,1623689222649,254,3,218,80,2650,1619,1
1649286127696,1623689276253,254,3,7,3,2300,1364,1
1649286139912,1623689276310,254,3,3,1,2100,12214,1
1649286144653,1623689276384,254,3,5,-60,2500,4740,0
1649286146302,1623689276240,254,3,7,3,2250,1648,1
1649286149313,1623689222474,254,3,3,1,1300,3009,1
1649286635793,1623689276372,254,1,-600,3,2300,120000,1
1649286637739,1623689276218,254,3,70,27,2500,1913,1
1649286642834,1623689276139,254,1,1,16,1300,5093,1
1649286645853,1623689276312,254,3,26,12,2500,3017,1
1649286649285,1623689276385,254,3,3,-60,2500,3431,0
1649286654026,1623689276178,254,2,6,4,1350,4739,1
1649286655812,1623689276158,254,3,92,38,2500,1784,1
1649286658150,1623689276201,254,3,12,5,2100,2336,1
1649286660869,1623689222673,254,3,3,1,1300,2717,1
1649286662367,1623689276332,254,3,21,9,2500,1496,1
1649286667711,1623689276386,254,2,-600,-60,0,5342,0
1649286669837,1623689276372,254,2,1,-600,2300,2125,2
1649286672074,1623689276386,254,2,1,-600,2500,2235,0
1649286705957,1648592373244,254,3,4,-600,2500,4695,0
1649286711988,1644969591574,254,3,4,1,1600,6029,1
1649286719141,1648592373245,254,3,4,-60,2500,7151,0
1649286903653,1599743800107,254,3,6,3,1350,2451,1
1649286907371,1599743800179,254,2,-600,-60,0,3716,0
1649286909394,1599743800137,254,3,24,9,2500,2022,1
1649286912245,1599743800126,254,1,-600,2,2100,2849,1
1649286914388,1599743800166,254,3,10,5,2500,2141,1
1649286916415,1599743800162,254,1,-600,5,2300,2026,1
1649286920881,1599743800175,254,3,2,1,2500,4465,1
1649286923367,1599601956255,254,3,4,2,1300,2485,1
1649286926194,1599743800180,254,3,3,-60,2500,2826,0
1649286931100,1599743800160,254,3,3,1,2300,4904,1
1649286934174,1599601956293,254,3,4,3,1800,3072,1
1649286953590,1599601956143,254,1,-600,1,1300,19414,1
1649286955912,1599601956119,254,3,271,99,2650,2294,1
1649286958242,1599743800080,254,3,47,19,2500,2328,1
1649286961116,1599743800114,254,3,32,14,2500,2873,1
1649286964227,1599743800181,254,3,4,-60,2500,3109,0
1649286966081,1599743800068,254,3,4,2,1650,1853,1
1649286968967,1599601956109,254,3,268,98,2650,2885,1
1649286970893,1599743800177,254,3,2,1,2500,1924,1
1649286973482,1599743800056,254,2,9,6,1600,2588,1
1649286975324,1599601956335,254,3,125,50,2500,1840,1
1649286977050,1599743800121,254,3,32,12,2500,1725,1
1649286979832,1599743800182,254,3,4,-60,2500,2779,0
1649286982493,1599743799974,254,2,8,7,1600,2659,1
1649286984681,1599743799958,254,3,9,5,1650,2187,1
1649286989132,1599743800026,254,2,20,16,2050,4449,1
1649286990967,1599601956226,254,3,198,77,2650,1834,1
1649286999826,1599743800155,254,1,-600,3,1900,8857,1
1649287002710,1599743800126,254,1,-600,-600,2100,2883,2
1649287004830,1599743800162,254,2,1,-600,2300,2119,2
1649287177935,1599743800179,254,2,1,-600,2500,120000,0
1649287180485,1599601956143,254,2,1,-600,1300,2548,2
1649287183694,1599743800155,254,2,1,-600,1900,3209,2
1649287185875,1599743800126,254,2,1,-600,2100,2179,2
1649287207035,1612874966539,254,2,1,-600,1300,11183,2
1649287216083,1615376549786,254,2,1,-600,1950,9046,2
1649287236475,1517239698322,254,2,9,8,2200,8269,1
1649287239268,1560254752093,254,3,6,3,1500,2791,1
1649287241749,1558862944800,254,3,25,12,2150,2480,1
1649289958864,1517239698324,254,3,4,2,2300,2768,1
1649289962716,1644581603979,254,3,2,1,2300,3826,1
1649289966894,1569940381103,254,2,2,1,2350,4177,1
1649289970763,1644581604258,254,2,-600,-60,0,3868,0
1649289974934,1561721648241,254,3,3,1,2150,4168,1
1649289976670,1644581609161,254,3,25,9,2500,1735,1
1649290013864,1644581604877,254,1,-600,10,1850,37192,1
1649290017553,1644581609163,254,2,3,1,2150,3689,1
1649290020301,1338405665725,254,3,4,3,1450,2746,1
1649290023723,1644581606580,254,2,7,6,1900,3421,1
1649290026445,1513931595176,254,3,3,2,2100,2721,1
1649290028616,1513931595179,254,3,51,21,2300,2169,1
1649290031489,1338405665560,254,2,27,23,1300,2872,1
1649290034623,1644581604875,254,3,40,16,2300,3132,1
1649290037498,1644581604243,254,3,4,1,1300,2874,1
1649290039543,1338405665500,254,3,134,68,2050,2043,1
1649290046716,1644581604886,254,2,-600,-60,0,7172,0
1649290048491,1338405665575,254,3,10,6,1800,1773,1
1649290051391,1644581604245,254,3,5,3,1500,2899,1
1649290054617,1517239698311,254,3,28,13,2300,3224,1
1649290259081,1517239698274,254,3,2,1,1700,120000,1
1649290263747,1514911354419,254,3,22,10,2350,4634,1
1649290266931,1338405665557,254,1,-600,5,1350,3182,1
1649290278681,1644581603982,254,2,3,1,2350,11750,1
1649290280960,1644581604872,254,3,47,21,2350,2278,1
1649290284156,1517239698304,254,3,60,24,2500,3194,1
1649290296922,1644581604241,254,1,-600,27,2100,12765,1
1649290310013,1514911354424,254,3,5,3,2100,3178,1
1649290315792,1550589484687,254,2,2,1,1300,5777,1
1649290320728,1550589484670,254,3,9,5,1300,4934,1
1649290325681,1644581604881,254,3,4,2,1900,4952,1
1649290331760,1550589484744,254,1,-600,1,2300,6078,1
1649290334867,1644581606585,254,2,-600,-60,0,3105,0
1649290337220,1644581606583,254,3,2,1,2300,2350,1
1649290339051,1338405665666,254,3,153,59,2500,1829,1
1649290341225,1513931595186,254,3,8,6,1500,2173,1
1649290344803,1338405665552,254,2,9,6,1300,3576,1
1649290348254,1338405665542,254,3,18,10,2050,3449,1
1649290479930,1644581609164,254,1,-600,1,2300,8849,1
1649290485127,1514911354373,254,2,11,10,1300,5196,1
1649290489595,1514911354410,254,2,3,2,1850,4466,1
1649290493086,1550589484666,254,3,10,5,1750,3490,1
1649290496348,1517239698310,254,3,4,2,1700,3261,1
1649290498934,1513931595200,254,3,45,18,2300,2584,1
1649290501171,1550589484734,254,3,38,14,2650,2236,1
1649290509071,1513931595206,254,1,-600,1,1300,7899,1
1649290511400,1338405665588,254,3,5,2,1750,2327,1
1649290518386,1513931595212,254,3,2,1,2500,6985,1
1649290523323,1338405665515,254,1,-600,13,1300,4935,1
1649290533286,1644581609165,254,2,-600,-60,0,9961,0
1649290582023,1514911354401,254,3,2,1,1750,48736,1
1649290657813,1513931595202,254,1,-600,5,1300,75764,1
1649290661144,1644581604877,254,2,1,-600,1850,3330,2
1649290667143,1644581604258,254,2,1,-600,2500,5998,0
1649290672020,1644581604886,254,1,-60,-600,0,4875,0
1649290674866,1338405665557,254,2,1,-600,1350,2844,2
1649290677329,1644581604886,254,2,-600,-60,0,2462,0
1649290680046,1644581604241,254,2,1,-600,2100,2715,2
1649290724019,1550589484744,254,1,-600,-600,2300,43972,2
1649290726312,1644581606585,254,2,1,-600,2500,2291,0
1649290729495,1644581609164,254,2,1,-600,2300,3182,2
1649290736243,1513931595206,254,2,1,-600,1300,6747,2
1649290740486,1338405665515,254,2,1,-600,1300,4241,2
1649290743752,1644581609165,254,2,1,-600,2500,3265,0
1649290745750,1513931595202,254,2,1,-600,1300,1996,2
1649290748715,1644581604886,254,1,-60,-600,0,2964,0
1649290752351,1550589484744,254,2,1,-600,2300,3635,2
1649290754577,1644581604886,254,2,-600,-60,0,2224,0
1649290756610,1644581604886,254,2,1,-600,2500,2031,0
1649290766776,1624919194431,254,3,78,32,2400,2729,1
1649290772063,1624919193751,254,1,-600,5,2100,5286,1
1649290774983,1624919193751,254,2,1,-600,2100,2919,2
1649290815359,1644970570591,254,3,2,1,1600,8627,1
1649358597960,1644581604876,255,1,-600,4,1650,3691,1
1649375548099,1517239698262,255,1,-600,4,1300,120000,1
1649375551249,1644581604876,255,2,1,-600,1650,3119,2
1649375559685,1644581604885,255,1,-600,4,2300,8434,1
1649375561820,1338405665715,255,3,9,6,1500,2134,1
1649375575558,1644581604241,255,1,-600,1,1900,1923,1
1649375579802,1338405665708,255,3,11,6,1700,4241,1
1649375586225,1550589484744,255,3,2,1,2300,6422,1
1649375597389,1513931595213,255,3,3,-60,2500,11163,0
1649375600775,1644581609154,255,3,38,15,2450,3385,1
1649375604785,1644581604258,255,3,3,1,2500,4008,1
1649375607984,1338405665635,255,3,9,6,1300,3198,1
1649375630261,1514911354371,255,3,4,3,1900,22276,1
1649375632319,1513931595202,255,3,3,1,1300,2056,1
1649375634571,1338405665589,255,3,22,16,1400,2251,1
1649376072533,1644581604886,255,1,-600,1,2300,120000,1
1649376076108,1514911354429,255,3,5,-60,2500,3546,0
1649376081219,1338405665515,255,3,2,1,1300,5109,1
1649376083920,1644581604878,255,3,22,10,2350,2700,1
1649376086666,1338405665620,255,3,8,7,1300,2744,1
1649376090901,1338405665548,255,3,5,3,1500,4234,1
1649376094554,1338405665562,255,3,10,3,2700,3652,1
1649376097574,1338405665557,255,3,3,1,1350,3018,1
1649376099319,1338405665625,255,3,9,8,1300,1744,1
1649376103835,1517239698332,255,2,-600,-60,2500,4515,0
1649376107279,1644581603976,255,1,-600,4,2100,3442,1
1649376112509,1513931595206,255,3,2,1,1300,5229,1
1649376116933,1338405665415,255,1,-600,85,2100,4422,1
1649376123887,1338405665675,255,2,26,20,1550,6954,1
1649376130357,1338405665650,255,2,4,3,1300,6468,1
1649376134684,1644581604877,255,3,4,1,1850,4326,1
1649376138049,1338405665743,255,3,111,45,2500,3364,1
1649376154372,1550589484745,255,3,3,-60,2500,16322,0
1649376158962,1517239698262,255,2,1,-600,1300,4589,2
1649376165028,1338405665420,255,3,11,8,1300,6064,1
1649376171512,1644581604885,255,2,1,-600,2300,6483,2
1649376214526,1644581609164,255,1,-600,1,2100,43013,1
1649376218831,1644581604241,255,2,1,-600,1900,4303,2
1649376224837,1644581609165,255,3,4,1,2500,6005,1
1649376227318,1517239698290,255,3,19,10,1700,2479,1
1649376231912,1644581603981,255,3,10,4,2500,4594,1
1649376235186,1644581604884,255,3,7,4,2300,3272,1
1649376237778,1644581606585,255,3,2,1,2500,2590,1
1649376258287,1623689276340,255,1,-600,8,2300,14150,1
1649376260927,1623689276375,255,2,5,3,2350,2639,1
1649376262470,1623689276336,255,3,22,9,2500,1541,1
1649376265729,1623689276371,255,3,9,4,2500,3257,1
1649376268338,1623689276387,255,2,-600,-60,0,2608,0
1649376271563,1623689276368,255,3,8,4,2500,3223,1
1649376273485,1623689276275,255,3,4,3,1900,1921,1
1649376277677,1623689276376,255,1,-600,2,2150,4190,1
1649376409133,1623689222754,255,3,136,54,2500,120000,1
1649376411226,1623689222778,255,2,56,49,2350,2063,1
1649376417240,1623689276388,255,2,-600,-60,0,6013,0
1649376419617,1623689276352,255,3,13,6,2500,2376,1
1649376422236,1623689276372,255,3,3,1,2300,2617,1
1649376424181,1623689222758,255,3,52,23,2350,1944,1
1649376426973,1623689222801,255,3,9,5,1300,2790,1
1649376428917,1623689276329,255,3,26,10,2500,1943,1
1649376432721,1623689276389,255,3,4,-60,2500,3803,0
1649376434160,1623689276338,255,3,23,9,2500,1437,1
1649376435929,1623689276303,255,3,38,14,2500,1768,1
1649376439266,1623689222477,255,3,23,21,1300,3336,1
1649376440712,1623689276377,255,3,8,3,2500,1444,1
1649376442806,1623689276261,255,3,36,15,2350,2093,1
1649376446741,1623689276390,255,2,-600,-60,0,3934,0
1649376473571,1623689276339,255,3,11,4,2300,26829,1
1649376479293,1623689276386,255,3,3,1,2500,5720,1
1649376483686,1623689276369,255,3,13,5,2500,4393,1
1649376485689,1623689276340,255,2,1,-600,2300,2002,2
1649376487312,1623689276376,255,2,1,-600,2150,1622,2
1649376489029,1623689276387,255,2,1,-600,2500,1715,0
1649376492133,1623689276390,255,3,5,-600,2500,3103,0
1649376495304,1623689276388,255,3,5,-600,2500,3169,0
1649376670284,1599743800057,255,3,13,6,1950,2763,1
1649376673724,1599743800127,255,2,13,11,2350,3438,1
1649376680033,1599743800140,255,1,-600,9,2300,6308,1
1649376682124,1599743800023,255,3,7,4,1700,2089,1
1649376683979,1599743800118,255,3,32,13,2500,1854,1
1649376691357,1599743800183,255,2,-600,-60,0,7377,0
1649376697089,1599743800168,255,1,-600,4,2300,5731,1
1649376708499,1599743800112,255,3,11,6,1900,11409,1
1649376711254,1599743799990,255,1,-600,7,1300,2753,1
1649376714167,1599743800164,255,1,-600,2,2100,2883,1
1649376717518,1599601956143,255,3,3,1,1300,3349,1
1649376741520,1599743800155,255,1,-600,1,1700,24001,1
1649376746393,1599743799998,255,3,5,2,1550,4871,1
1649376750192,1599743800184,255,2,-600,-60,0,3798,0
1649376753412,1599743799951,255,3,111,44,2500,3219,1
1649376757002,1599743799967,255,1,1,4,1300,3590,1
1649376760845,1599743799965,255,3,26,14,1950,3842,1
1649376763289,1599743800018,255,3,6,4,2100,2442,1
1649376766422,1599743800128,255,3,4,3,1950,3132,1
1649376767938,1599743800117,255,3,34,14,2500,1515,1
1649376771207,1599601956087,255,1,-600,11,1600,3268,1
1649376775789,1599743800185,255,3,5,-60,2500,4581,0
1649376777809,1599743800053,255,3,61,25,2500,2019,1
1649376780425,1599743800050,255,3,13,7,2100,2615,1
1649376782489,1599743800146,255,3,7,3,2100,2063,1
1649376783912,1599743800091,255,3,26,11,2450,1422,1
1649376786898,1599601956110,255,2,6,4,1300,2985,1
1649376789540,1599743800170,255,3,7,3,2500,2641,1
1649377256013,1599743800179,255,1,-600,1,2300,120000,1
1649377258939,1599743800186,255,3,4,-60,2500,2897,0
1649377262608,1599743800126,255,1,-600,1,1900,3668,1
1649377264568,1599743800132,255,3,5,2,1500,1958,1
1649377267630,1599743800162,255,1,-600,1,2100,3061,1
1649377269653,1599743800140,255,2,1,-600,2300,2021,2
1649377277806,1599743800168,255,1,-600,-600,2300,1248,2
1649377280964,1599743799990,255,2,1,-600,1300,3153,2
1649377283547,1599743800164,255,2,1,-600,2100,2581,2
1649377285292,1599743800155,255,2,1,-600,1700,1744,2
1649377288120,1599601956087,255,2,1,-600,1600,2827,2
1649377371503,1599743800183,255,3,3,-600,2500,83381,0
1649377374846,1599743800184,255,2,1,-600,2500,3341,0
1649377380802,1599743800179,255,1,-600,-600,2300,5955,2
1649377385246,1599743800126,255,2,1,-600,1900,4443,2
1649377387164,1599743800162,255,2,1,-600,2100,1917,2
1649377389506,1599743800168,255,2,1,-600,2300,2340,2
1649377391340,1599743800179,255,2,1,-600,2300,1832,2
1649377403068,1624919193751,255,3,4,1,2100,5712,1
1649377406331,1624919187819,255,3,393,163,2500,3262,1
1649378530470,1611479168494,255,3,226,105,2200,5988,1
1649378538889,1644581604886,255,1,-600,-600,2300,2850,2
1649378541479,1644581603976,255,2,1,-600,2100,2589,2
1649378544094,1338405665415,255,2,1,-600,2100,2614,2
1649378547808,1644581609164,255,2,1,-600,2100,3713,2
1649378552164,1517239698332,255,2,1,-600,2500,4355,0
1649378698578,1644581604886,255,2,1,-600,2300,3746,2
1649378844447,1647997347010,255,3,4,1,2500,120000,1
1649378848698,1643151141084,255,3,84,36,2300,4204,1
1649378853071,1647997668189,255,3,14,4,2500,4372,1
1649378858479,1644648725099,255,3,29,12,2600,5406,1
1649378879671,1648592373246,255,3,3,-60,2500,21190,0
1649378925358,1619526171641,255,3,2,1,1300,8074,1
1649378943761,1644874360060,255,2,1,-600,2100,7273,2
1649378946756,1644874360061,255,3,79,24,2500,2993,1
1649378953356,1644874426175,255,3,37,12,2500,6599,1
1649378960353,1644874322319,255,2,7,3,1950,6995,1
1649381264492,1642321975431,255,1,-600,51,2300,120000,1
1649381282673,1613386595743,255,2,1,-600,1750,10220,2
1649381297021,1648822201353,255,3,5,-600,2500,14346,0
1649436479123,1623689276391,255,2,-600,-60,0,2807,0
1649436481330,1623689276378,255,3,12,4,2500,2206,1
1649436486465,1623689276380,255,3,7,3,2500,5133,1
1649436488938,1623689276349,255,1,-600,3,1700,2472,1
1649436491963,1623689276333,255,3,24,10,2500,3022,1
1649436494397,1623689222694,255,3,4,2,1300,2431,1
1649436496436,1623689276340,255,3,3,1,2300,2037,1
1649436499678,1623689276392,255,2,-600,-60,0,3240,0
1649436501912,1623689276286,255,3,9,5,2150,2233,1
1649436504993,1623689276374,255,3,12,5,2500,3080,1
1649436520208,1623689222796,255,3,96,42,2300,15213,1
1649436523577,1623689222676,255,2,48,39,2050,3368,1
1649436527255,1623689222700,255,3,165,67,2500,3676,1
1649436529433,1623689276376,255,3,3,1,2150,2175,1
1649436570057,1623689276393,255,2,-600,-60,0,40623,0
1649436572458,1623689222539,255,3,263,103,2650,2400,1
1649436573925,1623689276356,255,3,13,6,2500,1464,1
1649436575555,1623689222634,255,3,37,24,1450,1629,1
1649436577481,1623689276308,255,3,7,5,1950,1923,1
1649436579695,1623689276381,255,3,6,3,2500,2213,1
1649436583721,1623689276322,255,3,30,13,2500,4024,1
1649436587548,1623689276394,255,2,-600,-60,0,3826,0
1649436590466,1623689222640,255,3,6,3,1750,2917,1
1649436592662,1623689276205,255,3,89,34,2500,2195,1
1649436594419,1623689276350,255,3,20,8,2500,1753,1
1649436605128,1623689276287,255,3,24,11,2250,10708,1
1649436610675,1623689276373,255,1,-600,5,2300,5546,1
1649436613948,1623689276204,255,1,-600,7,1550,3271,1
1649436616191,1623689276387,255,3,3,1,2500,2242,1
1649436618530,1623689276349,255,2,1,-600,1700,2337,2
1649436621364,1623689276391,255,3,4,-600,2500,451,0
1649436622971,1623689276392,255,3,4,-600,2500,1605,0
1649436625407,1623689276394,255,1,-60,-600,0,2434,0
1649436631151,1623689276393,255,3,4,-600,2500,5743,0
1649436639635,1623689276394,255,3,5,-60,2500,8483,0
1649436641393,1623689276373,255,2,1,-600,2300,1756,2
1649436643914,1623689276204,255,2,1,-600,1550,2520,2
1649436748080,1599743800187,255,3,4,-60,2500,4332,0
1649436751578,1599743800167,255,2,5,3,2000,3497,1
1649436754749,1599743800168,255,1,-600,1,2100,3169,1
1649436761318,1599743800151,255,3,6,3,2300,1998,1
1649436763717,1599743800171,255,3,11,4,2500,2394,1
1649436768478,1599743800188,255,3,5,-60,2500,4758,0
1649436771838,1599743800175,255,3,6,2,2500,3359,1
1649436778394,1599743800153,255,3,7,3,2300,6554,1
1649436781433,1599743800140,255,3,2,1,2300,2958,1
1649436783968,1599743800184,255,3,4,1,2500,2533,1
1649436786109,1599601956346,255,3,33,19,1550,2140,1
1649436789398,1599743800144,255,3,20,8,2500,3288,1
1649436792232,1599743799990,255,3,3,1,1300,2832,1
1649436794112,1599743800164,255,3,2,1,2100,1879,1
1649436796647,1599743800189,255,3,5,-60,2500,2533,0
1649436798672,1599743799952,255,3,110,44,2500,2023,1
1649436800739,1599601956267,255,3,7,4,1650,2066,1
1649436803441,1599601956377,255,1,-600,12,1700,2700,1
1649436813257,1599743800169,255,3,12,5,2500,9814,1
1649436816304,1599601956048,255,3,34,22,1650,3045,1
1649436819553,1599743800158,255,3,14,5,2500,3248,1
1649436824669,1599601956087,255,3,4,1,1600,5114,1
1649436827891,1599743800077,255,3,52,20,2500,3220,1
1649436831454,1599743800190,255,3,4,-60,2500,3562,0
1649436833642,1599743800177,255,3,4,2,2500,2186,1
1649436837122,1599743800126,255,1,-600,1,1700,3479,1
1649436839298,1599601956135,255,3,93,46,2000,2174,1
1649436958375,1599743799986,255,1,-600,8,1600,119076,1
1649436961956,1599743800155,255,1,-600,1,1500,3579,1
1649436963819,1599743800055,255,3,7,3,2300,1862,1
1649436965806,1599743800162,255,3,2,1,2100,1985,1
1649436969165,1599743799973,255,3,4,3,1900,3358,1
1649436974340,1599743800179,255,1,-600,1,2100,5174,1
1649436980016,1599743800168,255,1,-600,-600,2100,5674,2
1649436982472,1599601956377,255,2,1,-600,1700,2455,2
1649436985514,1599743800126,255,2,1,-600,1700,3040,2
1649437044763,1599743799986,255,2,1,-600,1600,59247,2
1649437047239,1599743800155,255,2,1,-600,1500,2474,2
1649437052938,1599743800179,255,2,1,-600,2100,5697,2
1649437055008,1599743800168,255,2,1,-600,2100,2068,2
1649437070981,1644581604885,255,3,4,1,2300,4092,1
1649437080111,1644581604254,255,1,-600,5,1950,9128,1
1649437087534,1513931595181,255,1,-600,3,1750,7352,1
1649437093474,1644581604883,255,3,10,5,2150,5938,1
1649437095194,1550589484729,255,3,39,14,2500,1718,1
1649437098619,1517239698318,255,3,27,12,2650,3423,1
1649437104623,1578634943292,255,2,-600,-60,2500,6003,0
1649437110639,1644581604886,255,1,-600,1,2100,6014,1
1649437113695,1338405665604,255,3,11,7,1350,3055,1
